,,,,,,,,,,,,,,,,Normalised abundance,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,KO RD,,WT RD,,KO RD,,WT RD,,Tags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),CCS (angstrom^2),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD1,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD1,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD1,NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD2,NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD1,Anova p-value KOvsWT DAA<= 0.05,Max fold change WT vsKO DAA>= 2,Anova p-value WT vs KO RD <= 0.05,Max fold change WT vs KO RD >= 2,Anova p-value WT vs KO R<= 0.05,Max fold change WT vs KO R >= 2,Anova p-value KO daa vs daarsl3 <= 0.05,Max fold change KO daa vs daarsl3  >= 2,Anova p-value WT daa vs daarsl3 <= 0.05,Max fold change WT daa vs daarsl3 >= 2,Anova p-value <= 0.05 ko c vs dr,Max fold change >= 2 ko c vs dr,Anova p-value <= 0.05 wt c vs dr,Max fold change >= 2 wt c vs dr,Anova p-value <= 0.05 ko c vs d,Max fold change >= 2 ko c vs d,Anova p-value <= 0.05 wt c vs d,Max fold change >= 2 wt c vs d,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),dCCS (angstrom^2),Compound Link
5.36_667.9679m/z,,667.9679413,1,5.363383333,253.4430393,0.15515,0,0.006057919,0.189790915,1.354085035,WT RD,KO RD,100 - 31.3,209.2106672,0.62,150.901617,158.1050729,208.2967996,210.1245348,146.4614096,168.3818201,211.351571,212.9100669,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
2.64_713.6887n,713.6886602,734.6546349,1,2.638283333,163.9923393,0.897083333,0,0.006066287,0.189790915,1.126702792,WT RD,KO RD,100 - 86.5 - 43.3 - 17.3,2296.799943,0.4,2044.224001,2032.804935,2276.356771,2317.243115,1984.073695,2164.936195,2309.740623,2347.961827,,,x,,,,,,,,x,,,,,,,,,,"M-H2O-H, M+Na-2H",,,,,,,,
1.14_714.5572n,714.5572001,751.5279986,1,1.140066667,265.5176232,0.397766667,0,0.006100452,0.189790915,1.578226485,WT RD,KO RD,100 - 52.5 - 2.6,7296.151148,0.98,4460.489301,4785.523507,7245.382415,7346.919881,4329.241552,5096.580038,7351.639383,7444.31489,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M-H2O-H, M+K-2H",,,,,,,,
1.33_675.6177m/z,,675.6176586,1,1.329066667,253.3852879,0.2567,0,0.006130742,0.189790915,2.669230376,WT RD,KO RD,100 - 25.5,1005.806726,3.24,348.996562,404.6339491,982.7818477,1028.831604,338.7275062,430.9349446,997.1948095,1042.47039,x,x,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
6.33_933.6404m/z,,933.6404499,1,6.32815,305.4378464,0.3103,0,0.00616445,0.189790915,1.284332688,WT RD,KO RD,100 - 67.3,551.8642118,0.46,428.2919297,431.0869791,562.5989049,541.1295188,415.689646,459.1074078,570.8496846,548.303044,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.09_807.6867n,807.6867292,842.6648973,1,1.08645,280.7541995,0.552916667,0,0.006201681,0.189790915,1.841418457,WT RD,KO RD,81.7 - 63.5 - 100 - 35.4,2428.3382,0.06,1254.960871,1382.503949,2427.320859,2429.355541,1218.034252,1472.365985,2462.918671,2461.56048,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M-H2O-H, M+Cl",,,,,,,,
6.29_945.7180n,945.7179541,966.7042745,1,6.2943,311.5560621,0.310316667,0,0.006204208,0.189790915,1.281207935,WT RD,KO RD,89.5 - 100 - 39 - 32.1,2670.440445,1.03,2099.54274,2069.086522,2719.000642,2621.880248,2037.764706,2203.576066,2758.876075,2656.637406,x,,x,,,,,,x,,x,x,x,x,x,x,x,x,,,"M-H, M+Na-2H",,,,,,,,
3.10_883.8695m/z,,883.8695493,1,3.103733333,293.1220375,0.363916667,0,0.006228361,0.189790915,1.997708552,WT RD,KO RD,100 - 11.2,93.11925934,2.55,44.19511643,49.03095425,94.80018641,91.43833227,42.89469642,52.21794069,96.1904761,92.65049157,,,x,,,,x,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
5.05_690.6162n,690.6161685,727.5452047,1,5.053083333,265.6748225,0.552916667,0,0.006317263,0.191311696,1.035332415,KO RD,WT RD,100 - 68.1 - 9.56 - 2.8,27855.62051,0.2,27895.0724,27816.16861,26969.14706,26840.85657,27074.27333,29624.20506,27364.66239,27196.67446,,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,"M+Cl, M+K-2H",,,,,,,,
3.57_574.6163m/z,,574.6163346,1,3.5692,235.1748509,0.34415,0,0.006443128,0.192393717,3.276093729,WT RD,KO RD,100 - 6.61,51.82484033,9.22,16.92628572,14.71190574,48.44759874,55.20208192,16.42823792,15.66817194,49.15810574,55.93387258,,,x,x,,,,,,,x,x,,,x,x,,,,,,,,,,,,,
3.26_863.9843m/z,,863.9843106,1,3.2589,299.5124467,0.34415,0,0.006467006,0.192393717,2.349648568,KO RD,WT RD,100 - 6.08,195.3644411,1.02,193.9584359,196.7704463,88.86183666,77.43064105,188.2513023,209.5604226,90.16503763,78.45710632,x,,x,x,,,x,,,,x,,x,x,x,,x,x,,,,,,,,,,,
1.24_779.5274m/z,,779.5274431,1,1.2416,274.8128093,0.15515,0,0.006470641,0.192393717,1.471699122,WT RD,KO RD,100 - 81.4,2399.078141,3.08,1665.592469,1594.690975,2345.30876,2452.847523,1616.583213,1698.345056,2379.703825,2485.363885,,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
3.07_909.8904m/z,,909.890442,1,3.0699,305.5539326,0.15515,0,0.006530041,0.192990262,Infinity,WT RD,KO RD,100,12.88837257,36.25,0,0,16.1917127,9.585032446,0,0,16.42917184,9.712097168,x,x,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.86_769.6037n,769.603654,806.5878859,1,0.8636,277.804898,0.34415,0,0.006662787,0.195262419,1.471691819,KO RD,WT RD,100 - 68.9 - 20 - 11 - 7.02,11170.8849,2.36,10984.22839,11357.54142,7795.089972,7385.921098,10661.02276,12095.77568,7909.408662,7483.83313,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M+Cl, M+K-2H",,,,,,,,
4.97_327.2295m/z,,327.2294889,1,4.965616667,190.5363461,0.499316667,0,0.006707718,0.195262419,1.461213227,WT RD,KO RD,100 - 21.4,1701.962003,2.29,1195.84784,1133.671182,1729.564823,1674.359184,1160.660593,1207.359217,1754.929711,1696.555455,x,,x,,x,,,,,,x,,x,,x,,x,,,,,,,,,,,,
0.62_689.6380m/z,,689.6380446,1,0.620983333,256.4497157,0.310316667,0,0.006726325,0.195262419,1.141447411,WT RD,KO RD,100 - 22.7,234.802935,1.08,204.1028523,207.309768,233.0122093,236.5936608,198.0972242,220.7847947,236.4294438,239.7300829,,,x,,,,,,,,,,x,,,,,,,,,,,,,,,,
5.02_715.5528n,715.5528048,750.5439162,1,5.019233333,278.1527758,0.688333333,0,0.006817974,0.19652668,1.121438972,KO RD,WT RD,100 - 48 - 28.5,28426.0176,0,28155.73447,28696.30072,25346.98131,25348.63087,27327.26554,30561.5453,25718.70681,25684.66695,x,,x,,x,,,,,,x,,x,,x,,x,,,,"M+Na-2H, M+Cl",,,,,,,,
0.86_806.7211m/z,,806.721141,1,0.8636,277.804128,0.189,0,0.006849992,0.19652668,1.599013491,KO RD,WT RD,100 - 25.5 - 20.5,306.3533182,0.08,318.2894396,294.4171967,191.4746426,191.7032603,308.9239261,313.5541609,194.282709,194.2445893,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
3.26_866.9082m/z,,866.9081845,1,3.2589,299.4965856,0.1213,0,0.00690562,0.196970763,3.702593198,KO RD,WT RD,100 - 48.8,34.32637873,6.01,35.78607067,32.86668679,8.333443933,10.20836009,34.73308278,35.00300428,8.45565784,10.343688,x,x,x,x,,,,,,,,,x,x,x,,x,x,,,,,,,,,,,
3.16_857.9912m/z,,857.9912269,1,3.15735,283.8207666,0.155166667,0,0.007043496,0.19917641,4.155093261,WT RD,KO RD,100 - 45.6 - 40.9,50.02741856,5.11,10.6569234,13.42312267,51.83677867,48.21805845,10.34334856,14.29561863,52.59698961,48.85726486,,,x,x,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.21_735.5717n,735.571714,756.5546678,1,1.20775,265.4859272,0.620616667,0,0.007064145,0.19917641,1.502814862,WT RD,KO RD,100 - 54.5 - 16 - 19.3,23781.76101,0.62,15284.03348,16365.58832,23677.23217,23886.28985,14834.30816,17429.34302,24024.47,24202.94029,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M-H, M+Na-2H",,,,,,,,
4.93_1162.4632m/z,,1162.463214,1,4.931766667,332.6886393,0.121316667,0,0.007275852,0.20106141,1.13075633,KO RD,WT RD,64.9 - 90 - 100 - 78.2 - 78 - 53.4,205.4928,0.7,203.5850319,207.4005681,180.8247811,182.6360186,197.5946404,220.8814968,183.4766623,185.0571471,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
3.10_1191.8002m/z,,1191.800218,1,3.103733333,373.1152182,0.363916667,0,0.007301466,0.20106141,1.28133505,WT RD,KO RD,100 - 56.6 - 50.7 - 24.6,125.045104,1.62,99.3449872,95.83441416,126.4732809,123.616927,96.42180881,102.0636011,128.3280715,125.2556643,,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.47_742.4160n,742.4160293,723.3794729,1,0.465816667,243.5543412,0.310316667,0,0.007337666,0.20106141,1.050130675,WT RD,KO RD,100 - 27.9 - 7.73,1900.826382,0.42,1815.551908,1804.619235,1895.241832,1906.410933,1762.130168,1921.918544,1923.036452,1931.683417,,,x,,,,,,,,,,,,,,,,,,"M-H2O-H, M-H, M+Na-2H, M+Cl",,,,,,,,
5.09_820.5864m/z,,820.5863784,1,5.086916667,290.3218531,0.465466667,0,0.007350668,0.20106141,1.149650051,WT RD,KO RD,100 - 57.6,2697.257377,0.8,2371.048771,2321.261511,2712.526009,2681.988745,2301.281803,2472.142298,2752.306489,2717.542735,x,,x,,,,,,x,,,,x,,x,,x,,,,,,,,,,,,
0.59_992.8365n,992.8365486,991.8292721,1,0.587133333,320.841806,0.344166667,0,0.007357455,0.20106141,1.139610296,WT RD,KO RD,100 - 49.2 - 48.8 - 10.7,777.1398783,0.56,679.2107361,684.6587924,785.3275779,768.9521787,659.2252874,729.1612567,796.8447792,779.1458526,,,x,,,,x,,x,,x,,,,,,,,,,"M-H, M+Na-2H",,,,,,,,
0.62_389.4696n,389.46956,426.4224324,1,0.620983333,211.345362,0.087466667,0,0.007376896,0.20106141,1.680916114,WT RD,KO RD,100 - 25.5,502.6567199,0.41,285.6349597,312.4397636,501.2119359,504.1015039,277.2302886,332.7481852,508.5624466,510.7841643,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M-H2O-H, M+K-2H",,,,,,,,
4.09_746.5442m/z,,746.5442006,1,4.088283333,211.7097518,0.222883333,0,0.007443502,0.201755925,2.405434866,WT RD,KO RD,100 - 66.7 - 14.4 - 1.7,721.3017841,2.12,277.4472294,322.2794931,732.1374504,710.4661178,269.2834783,343.227492,742.8745932,719.8844667,x,x,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
4.93_918.7569m/z,,918.7568925,1,4.931766667,299.2319667,0.10155,0,0.007542621,0.201876198,1.842032416,WT RD,KO RD,100 - 60.5,102.4689768,1.84,52.74588816,58.51054351,103.8024422,101.1355114,51.19386581,62.31369831,105.3247543,102.4762221,x,,x,,,,x,,x,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.30_721.5968m/z,,721.5967893,1,1.295216667,259.3913237,0.378,0,0.007562291,0.201876198,1.319975391,WT RD,KO RD,100 - 35.8,424.8082163,0.25,322.4009192,321.2598932,414.5344417,435.0819908,312.9144275,342.1416187,420.6137859,440.8496888,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
6.17_590.4166m/z,,590.4166002,1,6.172983333,235.0285433,0.101533333,0,0.007572039,0.201876198,1.228926147,KO RD,WT RD,40.5 - 100 - 34.5,169.5490281,1.06,166.7701492,172.3279071,139.001719,136.928659,161.8630179,183.5291311,141.0402451,138.7438644,,,x,,,,,,,,x,,x,x,x,,x,x,,,,,,,,,,,
4.90_871.7218m/z,,871.7217742,1,4.897916667,296.3281136,0.208766667,0,0.007641807,0.201876198,1.804688312,KO RD,WT RD,100 - 44.7 - 14.7,257.8012849,0.48,244.4895925,271.1129773,143.3317358,142.3699925,237.295604,288.7351794,145.4337637,144.2573313,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.55_972.8214n,972.8214026,1009.712924,1,0.553283333,323.8938938,0.155166667,0,0.007688008,0.201876198,1.133078442,WT RD,KO RD,100 - 72.7,482.4856939,0.53,427.4065857,424.2302932,487.4857864,477.4856013,414.8303528,451.8050409,494.6349966,483.815426,,,x,,,,,,,,,,x,,,,x,,,,"M-H, M+K-2H",,,,,,,,
1.36_598.4579n,598.4578563,619.4325241,1,1.362916667,241.1372779,2.104766667,0,0.007734894,0.201876198,1.579444077,WT RD,KO RD,100 - 31.3 - 12.2 - 1.37,5101.787407,1.26,3102.558244,3357.673534,5056.41542,5147.159394,3011.266962,3575.920561,5130.57015,5215.393109,x,,x,,,,,,x,,x,,x,x,x,,x,x,,,"M+Na-2H, M+Cl",,,,,,,,
7.14_782.6273n,782.6272565,841.6433379,1,7.137766667,296.4929106,0.15515,0,0.007735981,0.201876198,1.438741223,WT RD,KO RD,100 - 49,181.5604458,0.12,122.1298486,130.2580623,181.4017425,181.7191492,118.5362366,138.7247684,184.062085,184.1281231,x,,x,,,,,,,,,,,,,,,,,,"M-H, M+CH3COO",,,,,,,,
1.30_675.0762m/z,,675.0762047,1,1.295216667,250.2201189,0.121316667,0,0.007795509,0.202353254,2.161248321,WT RD,KO RD,100,221.2404306,3.01,109.0347675,95.69916191,225.950823,216.5300383,105.826472,101.9195575,229.264499,219.4004854,,,x,x,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.43_251.0390m/z,,251.0389567,1,0.431983333,166.3878072,0.208766667,0,0.007918784,0.203163121,9.106572041,KO RD,WT RD,100 - 14.5,79.20032171,14.44,92.403819,65.99682443,7.808984849,9.585117203,89.68488114,70.28658357,7.923507315,9.712183048,x,x,x,x,x,x,,,,,,,,,x,,,,,,,,,,,,,,
0.83_373.2713m/z,,373.2712643,1,0.82975,196.0887335,0.499316667,0,0.008082921,0.203163121,1.117351957,WT RD,KO RD,100 - 34.3 - 8.52,4221.595273,0.49,3742.57733,3813.851505,4236.120065,4207.070482,3632.453795,4061.749863,4298.244774,4262.841836,,,x,,,,,,,,,,x,,,,,,,,,,,,,,,,
1.52_864.6305m/z,,864.6305051,1,1.518066667,296.3659411,0.364,0,0.008125032,0.203163121,1.189773701,WT RD,KO RD,100 - 22.6,1148.278616,0.17,980.2978273,949.9492683,1149.664365,1146.892866,951.4530359,1011.695475,1166.524738,1162.09674,,,x,,,,,,,,x,,x,,x,,x,,,,,,,,,,,,
7.14_916.6888n,916.6888127,937.6634806,1,7.137766667,321.0962243,0.189,0,0.008125769,0.203163121,1.451632577,WT RD,KO RD,100 - 99.9,71.03894865,1.62,47.37927081,50.49528749,70.22558867,71.85230863,45.9851586,53.77745482,71.25548023,72.8048243,,,x,,x,,,,,,x,x,x,x,,,x,x,,,"M+Na-2H, M+Cl",,,,,,,,
7.23_741.5895m/z,,741.5895338,1,7.225216667,268.7407097,0.15515,0,0.008138706,0.203163121,1.62551914,WT RD,KO RD,100 - 37.5,78.65695389,0.33,46.25490608,50.5227349,78.47296426,78.84094352,44.89387775,53.80668631,79.62380749,79.88610456,,,x,,x,,,,,,x,,,,,,,,,,,,,,,,,,
6.33_907.7926n,907.7925916,966.7778427,1,6.32815,311.5557283,0.189,0,0.00821524,0.203163121,1.254286486,WT RD,KO RD,100 - 44.2 - 16.3 - 3.43,430.6690947,0.13,343.0399479,343.6757258,439.5495044,421.7886851,332.9461627,366.0144686,445.9957063,427.3801593,x,,x,,,,,,x,,x,x,x,x,x,x,x,x,,,"M+Cl, M+CH3COO",,,,,,,,
0.43_251.8747m/z,,251.8746578,1,0.431983333,166.3600979,0.067683333,0,0.008232609,0.203163121,13.71789234,KO RD,WT RD,100 - 81.1,39.45500169,16.47,47.52865811,31.38134527,3.21119939,2.541142253,46.13015024,33.42111633,3.258293152,2.574829102,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,
7.14_774.6646n,774.6645751,795.639243,1,7.137766667,281.0209871,0.2567,0,0.008234372,0.203163121,1.375640941,WT RD,KO RD,100 - 65.1,1713.807728,2.54,1217.250857,1274.398931,1744.57102,1683.044437,1181.433837,1357.234196,1770.155981,1705.355845,x,,x,,x,,,,,,,,,,,,x,,,,"M+Na-2H, M+Cl",,,,,,,,
0.67_801.6662m/z,,801.6662022,1,0.6746,296.7309205,0.155166667,0,0.008249042,0.203163121,1.164544992,WT RD,KO RD,100 - 25.5,83.7853373,0.32,71.78627341,72.10741526,82.63479743,84.93587716,69.67399689,76.79435963,83.84667592,86.06183617,,,x,,,,,,,,x,,,,x,,,,,,,,,,,,,,
0.55_809.5830m/z,,809.5829968,1,0.553283333,277.7876511,0.15515,0,0.008331017,0.203163121,1.150023952,WT RD,KO RD,69.2 - 80.9 - 100 - 75.4,753.0065989,0.08,663.1779163,646.3715025,753.4256591,752.5875387,643.6642255,688.3853128,764.4750036,762.5642735,x,,x,,,,,,x,,,,x,x,,,x,x,,,,,,,,,,,
0.43_199.1408n,199.1407931,234.1101944,1,0.431983333,163.6702992,0.189,0,0.008357588,0.203163121,3.843940217,KO RD,WT RD,100 - 8.34,72.37975465,5,80.8862098,63.8732995,19.49543904,18.16370786,78.50617204,68.02503063,19.7813489,18.40449645,x,x,x,x,x,x,,,,,,,,,,,,,,,"M+Cl, M+K-2H",,,,,,,,
1.09_850.6992n,850.6991513,871.6843411,1,1.08645,290.0408467,0.276466667,0,0.008367952,0.203163121,2.189280061,WT RD,KO RD,100 - 35.9 - 21.8,990.0645912,0.36,419.5812471,484.8846626,987.5266724,992.60251,407.235271,516.4019127,1002.009219,1005.761022,x,x,x,x,,,,,,,x,,x,x,x,,x,x,,,"M-H, M+Na-2H",,,,,,,,
5.12_736.4938m/z,,736.4938097,1,5.120766667,259.2932805,0.397766667,0,0.008425028,0.203163121,1.153794861,WT RD,KO RD,100 - 54.7,1382.023514,0.18,1182.045824,1213.568095,1383.809926,1380.237101,1147.264695,1292.449388,1404.104155,1398.534321,,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.59_578.5115n,578.5114511,637.5487036,1,0.587133333,240.9890149,0.775783333,0,0.008443669,0.203163121,1.05467395,WT RD,KO RD,100 - 33.2 - 6.12,4552.469767,0.07,4295.339825,4337.602645,4554.864688,4550.074845,4168.951519,4619.544553,4621.663939,4610.393263,,,x,,x,,,,,,x,,x,,x,,,,,,"M-H, M+Cl, M+CH3COO",,,,,,,,
0.43_250.1424m/z,,250.1424401,1,0.431983333,166.4177337,0.310316667,0,0.008490649,0.203163121,5.31675581,KO RD,WT RD,100 - 26.3 - 3.28 - 0.215,2423.044691,12.72,2725.677003,2120.41238,414.7391537,496.7357298,2645.47527,2258.238078,420.8215001,503.3207453,x,x,x,x,x,x,,,,,,,,,,,x,,,,,,,,,,,,
1.14_697.5936n,697.5935583,734.4983122,1,1.140066667,262.4676252,0.586766667,0,0.00849894,0.203163121,1.135821685,WT RD,KO RD,100 - 59.3 - 6.92,4847.473353,0.3,4276.838662,4258.785226,4903.795583,4791.151123,4150.994744,4535.604043,4975.712071,4854.665388,,,x,,,,x,,,,,,x,,,,x,,,,"M+Na-2H, M+K-2H",,,,,,,,
0.43_1143.9413m/z,,1143.941312,1,0.431983333,354.5956576,0.08745,0,0.008530698,0.203163121,1.198982347,WT RD,KO RD,100 - 51.6,31.79581416,0.57,26.0842321,26.95377008,31.92377262,31.66785571,25.31671614,28.70575107,32.39194988,32.08766308,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
4.66_863.6801n,863.6801102,844.662269,1,4.6553,211.2646136,1.207416667,0,0.008574814,0.203227227,1.21804668,WT RD,KO RD,100 - 66.5 - 22.4,2253.086302,1.26,1819.98926,1879.518058,2233.022548,2273.150056,1766.436953,2001.685751,2265.770883,2303.284245,x,,x,,,,x,,x,,x,,x,x,x,,x,x,,,"M-H2O-H, M-H, M+Na-2H, M+K-2H",,,,,,,,
0.59_597.4236m/z,,597.4236029,1,0.587133333,228.5989378,0.378016667,0,0.008916086,0.205566437,1.052929374,WT RD,KO RD,100 - 18.8 - 34.5,1123.993484,0.43,1063.385055,1071.598566,1127.410286,1120.576682,1032.095462,1141.251913,1143.944292,1135.431693,,,x,,,,,,,,,,x,,,,x,,,,,,,,,,,,
5.40_662.8423m/z,,662.8422701,1,5.397233333,253.4824736,0.27645,0,0.008941329,0.205566437,1.389275439,WT RD,KO RD,100 - 14.8,810.072428,0.22,564.8398629,601.339867,811.3063474,808.8385086,548.2197221,640.4266446,823.2045396,819.5609386,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24_464.2864n,464.2863882,463.2791833,1,1.2416,207.6144499,0.310316667,0,0.009019358,0.205566437,1.673063709,WT RD,KO RD,100 - 19.6,851.8908991,2.33,532.8280286,485.5323537,837.8805471,865.9012511,517.1498205,517.0917033,850.1684627,877.3801379,x,,x,,,,,,,,x,x,x,x,x,x,x,x,,,"M-H2O-H, M-H",,,,,,,,
3.10_1163.7666m/z,,1163.766556,1,3.103733333,363.8736584,0.465466667,0,0.009047311,0.205566437,1.352611282,KO RD,WT RD,100 - 69.6 - 72.4,134.1620351,2.52,131.1044792,137.2195909,97.42285702,100.9520003,127.2467931,146.1387928,98.85160941,102.2902783,,,x,,,,,,x,,x,,x,x,,,x,x,,,,,,,,,,,
5.12_765.5962n,765.5961792,824.6109805,1,5.120766667,290.2984673,0.499316667,0,0.00906712,0.205566437,1.070339064,WT RD,KO RD,95.7 - 100,3618.716136,0.31,3401.666006,3360.146692,3610.796454,3626.635818,3301.573622,3578.554473,3663.750496,3674.712596,,,x,,,,x,,,,x,x,x,x,x,x,x,x,,,"M-H, M+CH3COO",,,,,,,,
5.21_672.5509m/z,,672.5508793,1,5.208233333,256.5768349,0.155166667,0,0.009077059,0.205566437,1.48945768,KO RD,WT RD,100 - 82.7,18.31677016,3.48,18.85192708,17.78161324,11.99505174,12.60016892,18.29721821,18.93740882,12.17096487,12.76720403,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76_1006.6900n,1006.689986,1041.644231,1,1.760766667,342.5187105,1.241516667,0,0.009092051,0.205566437,1.065871058,KO RD,WT RD,100 - 95.9 - 30.4,1240.82472,0.25,1233.552843,1248.096598,1162.076737,1166.20624,1197.256144,1329.222226,1179.119143,1181.666143,,,x,,x,,,,,,,,,,,,,,,,"M-H2O-H, M+Na-2H, M+Cl",,,,,,,,
0.67_983.8390n,983.8390157,982.8317393,1,0.6746,339.6596985,0.208766667,0,0.009152043,0.205566437,1.854795055,KO RD,WT RD,100 - 70.2 - 31.9 - 11,2189.874486,2.49,2313.887217,2065.861754,1159.839407,1201.472136,2245.802201,2200.14169,1176.849001,1217.399544,x,,x,,,,,,,,x,,x,x,x,,x,x,,,"M-H, M+Na-2H",,,,,,,,
6.29_940.6979n,940.697884,961.6725518,1,6.2943,311.5790127,0.310316667,0,0.009156287,0.205566437,1.39082207,WT RD,KO RD,100 - 85 - 93 - 69.3,1884.134221,1.7,1371.015916,1338.366199,1939.46545,1828.802993,1330.674433,1425.359303,1967.908631,1853.04666,x,,x,,,,,,x,,x,x,x,x,x,x,x,x,,,"M+Na-2H, M+Cl",,,,,,,,
0.78_880.7379m/z,,880.7378737,1,0.77615,296.280891,0.1213,0,0.009220476,0.205566437,1.720786265,WT RD,KO RD,100 - 23.2,120.2843903,4.42,67.71408478,72.0875776,125.3435919,115.2251886,65.72163046,76.77323252,127.1818151,116.7526802,x,x,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
5.02_333.2760m/z,,333.2760042,1,5.019233333,190.4000146,0.586766667,0,0.009224395,0.205566437,1.299345393,KO RD,WT RD,100 - 52.5,395.3781797,1.17,385.9285682,404.8277912,301.767877,306.8126927,374.572806,431.1413864,306.193446,310.8799788,x,,x,,x,,x,,,,x,,,,,,,,,,,,,,,,,,
0.36_307.1361m/z,,307.1361331,1,0.364283333,177.9522782,0.431616667,0,0.009244083,0.205566437,1.071608797,KO RD,WT RD,100 - 11.6,203.5339457,0.56,202.7311914,204.3367,190.9609892,188.9051455,196.7659238,217.6184789,193.7615226,191.4093812,,,x,,,,,,,,x,,,,,,,,,,,,,,,,,,
5.02_746.5154m/z,,746.5153835,1,5.019233333,271.8663807,0.22285,0,0.00925626,0.205566437,1.539115704,WT RD,KO RD,100 - 52,10437.16844,4.16,6580.010743,6982.541335,10130.47078,10743.86611,6386.397097,7436.402878,10279.03893,10886.293,x,,x,,x,,,,,,x,x,x,,x,x,x,,,,,,,,,,,,
0.55_893.6742m/z,,893.6741819,1,0.553283333,302.4968147,0.310316667,0,0.009285889,0.205566437,1.173079588,WT RD,KO RD,100 - 40.2 - 48.1 - 19.8 - 19.8 - 7.58,1072.655376,0.29,916.2693651,912.5159729,1089.11175,1056.199001,889.3085805,971.829035,1105.084091,1070.200585,x,,x,,,,,,,,x,,,,x,,,,,,,,,,,,,,
4.16_737.1154m/z,,737.1154437,1,4.156,211.7587117,0.189016667,0,0.009302028,0.205566437,2.587138365,WT RD,KO RD,66 - 100,40.28978563,0.24,14.13156404,17.01465231,40.22259791,40.35697334,13.71574958,18.12059583,40.81248139,40.89196867,,,x,x,,,,,,,x,x,x,,,,x,,,,,,,,,,,,
6.33_945.6383m/z,,945.6383224,1,6.32815,305.3814036,0.276466667,0,0.009453895,0.206783257,1.468983983,WT RD,KO RD,100 - 51.4 - 65.3,374.6409898,1.67,258.0377482,252.0304269,388.0144951,361.2674844,250.4451117,268.4122731,393.7049117,366.0566547,x,,x,,x,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
1.24_701.6362m/z,,701.6361827,1,1.2416,259.5291562,0.411866667,0,0.009457477,0.206783257,1.983340957,WT RD,KO RD,100 - 22.8,2070.2492,0.6,973.8244099,1113.813817,2061.45505,2079.04335,945.1700958,1186.211134,2091.687265,2106.604349,,,x,,,,,,,,x,x,x,x,x,x,x,x,,,,,,,,,,,
0.47_550.7794m/z,,550.7793805,1,0.465816667,248.1580666,0.08745,0,0.009524929,0.206783257,2.385570209,WT RD,KO RD,100 - 25.1,31.53436933,2.14,13.0190235,13.41857135,28.900673,34.16806567,12.635945,14.29077148,29.32451507,34.62101727,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
