,,,,,,,,,,,,,,,,"Normalised abundance",,,,,,,,"Raw abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"DAA",,,,"RSL3+DAA",,,,"DAA",,,,"RSL3+DAA",,,,"Tags",,,,,,,,,,,,,,,,,,,,,,,
"Compound","Neutral mass (Da)","m/z","Charge","Retention time (min)","CCS (angstrom^2)","Chromatographic peak width (min)","Identifications","Anova (p)","q Value","Max Fold Change","Highest Mean","Lowest Mean","Isotope Distribution","Maximum Abundance","Minimum CV%","NEG_2022_04_22_NR_LIPIDS_HILIC_D1","NEG_2022_04_22_NR_LIPIDS_HILIC_D2","NEG_2022_04_22_NR_LIPIDS_HILIC_D3","NEG_2022_04_22_NR_LIPIDS_HILIC_D4","NEG_2022_04_22_NR_LIPIDS_HILIC_RD1","NEG_2022_04_22_NR_LIPIDS_HILIC_RD2","NEG_2022_04_22_NR_LIPIDS_HILIC_RD3","NEG_2022_04_22_NR_LIPIDS_HILIC_RD4","NEG_2022_04_22_NR_LIPIDS_HILIC_D1","NEG_2022_04_22_NR_LIPIDS_HILIC_D2","NEG_2022_04_22_NR_LIPIDS_HILIC_D3","NEG_2022_04_22_NR_LIPIDS_HILIC_D4","NEG_2022_04_22_NR_LIPIDS_HILIC_RD1","NEG_2022_04_22_NR_LIPIDS_HILIC_RD2","NEG_2022_04_22_NR_LIPIDS_HILIC_RD3","NEG_2022_04_22_NR_LIPIDS_HILIC_RD4","Anova p-value <= 0.05_RSL3vsCtrl","Max fold change >= 2_RSL3vsCtrl","OPLS_RSL3vsCtrl","Anova p-value <= 0.05_DAAvsCtrl","OPLS_DAAvsCtrl","Anova p-value <= 0.05_RSL3DAAvsControl","OPLS_RSL3DAAvsCtrl","Anova p-value <= 0.05_DAAvsRSL3","OPLS_DAAvsRSL3","Anova p-value <= 0.05_DAAvsRSL3DAA","OPLS_DAAvsRSL3DAA","Anova p-value <= 0.05_RSL3vsRSL3DAA","OPLS_RSL3vsRSL3DAA","Accepted Compound ID","Accepted Description","Adducts","Formula","Score","Fragmentation Score","Mass Error (ppm)","Isotope Similarity","Retention Time Error (mins)","dCCS (angstrom^2)","Compound Link"
"1.95_745.5034m/z",,"745.503443283451","1","1.9496","270.483472920783","2.3272","0","4.78839526675268E-05","0.00534833925773324","1.88237187123545","RSL3+DAA","DAA","100 - 51.9","24715.420344562","8.46","12339.0075025544","12915.7336697994","14934.9419458177","12330.0569443285","27688.1261910365","24438.1206252606","22840.4086702033","23895.0258917475","11515.5253467184","12480.4883070058","14664.417932319","11255.692758724","25781.0033465832","22681.3949050808","21462.2349240455","22977.7581111878",,,,"x","x",,,"x","x","x","x",,,,,,,,,,,,,
"3.31_229.8839m/z",,"229.88389037181","1","3.31208333333333","132.138031548233","2.94811666666667","0","4.91025817782598E-05","0.00534833925773324","1.91424645845641","DAA","RSL3+DAA","100 - 26.2","1735.51702631035","6.68","1883.40514990917","1731.75758107413","1726.67547453908","1600.22989971903","936.698382014781","1033.25910636748","840.115854317061","816.454513509567","1757.71023215839","1673.39934329104","1695.39934497147","1460.79585649002","872.179791252179","958.983638314937","789.423871048777","785.112952176775","x","x","x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"4.28_588.7707m/z",,"588.770734706755","1","4.27683333333333","188.412310807256","1.67305","0","5.36907922421559E-05","0.00534833925773324","1.15361387509281","DAA","RSL3+DAA","100 - 32","4221.53544329444","1.95","4175.58657011451","4221.37018273826","4151.74701087364","4337.43800945134","3715.8783717702","3729.25799125385","3615.27661908937","3577.18989156842","3896.91577508291","4079.11486502696","4076.54435735897","3959.50073992579","3459.93340528465","3461.18159000841","3397.13344164145","3439.8708927381","x",,"x","x",,,,"x",,"x","x","x",,,,,,,,,,,,
"3.81_270.9254m/z",,"270.925383210883","1","3.81136666666667","150.393238756534","2.0708","0","5.57033297472476E-05","0.00534833925773324","1.30248664049328","DAA","RSL3+DAA","100 - 15.5 - 17.7","7814.54035279336","2.06","7963.44812751863","7849.95245235997","7586.17720939004","7858.58362190482","6154.38363194346","6194.64649060405","6068.51830705871","5581.28613758384","7431.98257564343","7585.41808750009","7448.76501768268","7173.83570621608","5730.47753093009","5749.34650275567","5702.34829978659","5367.03510595562","x",,"x",,,"x",,"x","x","x","x",,,,,,,,,,,,,
"4.03_290.8903m/z",,"290.890333967319","1","4.03421666666667","147.827039994297","1.05218333333333","0","6.40096570799775E-05","0.00559549111189945","1.3529099693292","DAA","RSL3+DAA","100 - 12.4","1650.05500414016","3.11","1684.67458606604","1695.13380254191","1637.44571807528","1582.96590987742","1268.8240718835","1230.39205554558","1251.72239310899","1127.59749899706","1572.24257241108","1638.0097439531","1607.78585135822","1445.03614294416","1181.42908688576","1141.94575466074","1176.19436887048","1084.31196919871","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"4.12_448.8245m/z",,"448.82445272715","1","4.12168333333333","167.374639361597","2.17235","0","7.38493219090142E-05","0.00592223741354787","1.44241648657304","DAA","RSL3+DAA","100 - 42.9","1773.18342738358","1.75","1812.135353753","1777.04748799724","1766.61255932995","1736.93830845414","1247.02256150409","1336.89525267936","1218.21060609169","1115.12937285061","1691.19684816686","1717.16303246505","1734.61302953057","1585.59234795832","1161.12923675599","1240.79300686507","1144.70465885368","1072.32246192674","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"1.86_773.5340m/z",,"773.534029300098","1","1.86215","277.750065393795","0.877266666666667","0","8.02922985028154E-05","0.00592223741354787","1.63580514551569","RSL3+DAA","DAA","100 - 66.7","25520.9628302579","6.84","15076.5804302627","15564.7328650781","17363.7226685265","14400.8389662115","27848.9627903255","25748.9563640438","23798.1977567425","24687.7344099198","14070.3978055437","15040.2192775545","17049.2049447475","13146.0397631088","25930.7617258941","23898.0016770558","22362.2317095587","23740.0366149132",,,,,,"x","x",,,"x","x","x","x",,,,,,,,,,,
"4.28_784.6648m/z",,"784.664753059162","1","4.27683333333333","208.235496682492","1.30888333333333","0","8.75219325034982E-05","0.00592223741354787","1.38841166738125","DAA","RSL3+DAA","100 - 28.2","1422.13449039217","4.26","1433.04233206896","1520.19691932969","1326.34401807213","1408.95469209792","1071.69568670154","975.526592850308","1001.75976619004","1048.17306697631","1337.40378182316","1468.96803240873","1302.31929080163","1286.18717633023","997.878653641635","905.401206260306","941.314306143551","1007.93643416647","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"4.09_288.8976m/z",,"288.897606193229","1","4.08783333333333","147.871813416117","2.3811","0","8.80717155882227E-05","0.00592223741354787","1.65377841713482","DAA","RSL3+DAA","100 - 12.6","4469.2917100661","5.29","4700.12257456845","4377.5418584631","4619.21303066948","4180.28937656339","2783.15924355777","3020.01303826957","2582.02026434924","2424.69991283657","4386.44523304824","4230.02373498352","4535.54293320302","3816.04505782905","2591.45878190433","2802.92046143194","2426.22302832973","2331.62200123912","x",,"x",,,"x","x","x","x","x","x",,,,,,,,,,,,,
"3.97_252.9142m/z",,"252.914159184438","1","3.96653333333333","144.564334432372","2.17235","0","0.000100569482369361","0.00607826796423677","1.31376953576996","DAA","RSL3+DAA","100 - 8.82","2586.72956270199","1.12","2605.73458504939","2560.66267602773","2563.47822197397","2617.04276775687","1990.68257113544","2105.56567944647","1956.47907121583","1823.02102606143","2431.83275921869","2474.37129034936","2517.04466905888","2389.00999916803","1853.5668926936","1954.20782990758","1838.42653854051","1753.03999912868","x",,"x",,,"x",,"x",,"x","x","x",,,,,,,,,,,,
"3.93_288.8435m/z",,"288.843481936503","1","3.93268333333333","139.396916458633","2.3811","0","0.000101707984590527","0.00607826796423677","1.72516868406495","DAA","RSL3+DAA","100 - 16.8","4860.98241540045","4.70","5134.3432880302","4795.1004929424","4924.99738405811","4589.48849657108","2930.62097083259","3205.56084995639","2646.39402295704","2488.1652966431","4791.68687269421","4633.51112395731","4835.78846288253","4189.58912114867","2728.76353333947","2975.13023382714","2486.71252088364","2392.65111433349","x",,"x",,,"x","x","x","x","x","x",,,,,,,,,,,,,
"2.10_691.4521m/z",,"691.452139609811","1","2.10475","258.72003995688","0.654433333333334","0","0.000102315336785841","0.00607826796423677","1.37266626864696","RSL3+DAA","DAA","100 - 53.7","1841.19291991242","4.62","1286.98264815891","1311.20221153026","1428.70378768642","1338.41524903991","1944.29584148037","1904.80944982542","1747.93120399944","1767.73518434444","1201.09184653568","1267.01620577607","1402.82496712268","1221.79409996267","1810.37522185884","1767.88289136122","1642.46229885744","1699.87643681653","x",,"x","x",,"x",,,,"x","x","x",,,,,,,,,,,,
"1.86_773.6629m/z",,"773.66294813647","1","1.86215","277.74925671676","0.4993","0","0.000106779611548813","0.00615533706024893","1.71227308101921","RSL3+DAA","DAA","100 - 41.4","1360.67109744273","7.79","760.937647121045","784.594420279491","902.981587043984","730.11740044026","1497.8617546567","1389.13641120172","1265.39414016618","1290.2920837463","710.154099580588","758.154491133316","886.625433539751","666.499528287572","1394.69094597036","1289.27882805051","1189.04117259454","1240.76113277376",,,,"x",,"x",,"x",,"x","x","x",,,,,,,,,,,,
"4.28_470.8206m/z",,"470.820639548065","1","4.27683333333333","169.059416798346","1.9495","0","0.00011189200190298","0.00620827078072682","1.20193126337887","DAA","RSL3+DAA","100 - 29.5","3921.74274880789","1.51","3917.3179750293","3853.80769351072","3917.7841851593","3998.06114153224","3242.10758966417","3443.1188638354","3222.5076732","3143.73684605164","3655.88354033068","3723.93880873951","3846.81941638844","3649.69505354795","3018.79535084516","3195.61147329229","3028.06388998564","3023.05698018728","x",,"x",,,"x",,"x",,"x","x","x",,,,,,,,,,,,
"4.19_368.8158m/z",,"368.815772183715","1","4.18936666666667","150.560103559291","2.3275","0","0.000115406775411442","0.00620827078072682","1.55151085274167","DAA","RSL3+DAA","100 - 19.2","3302.17486522845","2.87","3383.6068438923","3312.12127846504","3345.98982321097","3166.98151534547","2184.6148148329","2363.97292026168","2084.3535853687","1880.5018420984","3157.79128638226","3200.50660257305","3285.38224941625","2891.03051755843","2034.14133060529","2194.03955695143","1958.58519695923","1808.31427641613","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"4.00_290.8395m/z",,"290.839468266331","1","4.00038333333333","139.354625463831","1.74048333333333","0","0.000135016676996891","0.00676357906875392","1.80415277174141","DAA","RSL3+DAA","100 - 11.1","1993.64758033902","6.24","2098.77840841524","1950.04561289304","2088.57885173751","1837.18744831029","1102.08136921574","1291.08354447604","1067.3749612686","959.590419027308","1958.70988442528","1884.33131961737","2050.74738673882","1677.10640362261","1026.17140906979","1198.27445722006","1002.97032778909","922.754243251851","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"1.40_673.4807m/z",,"673.480718222818","1","1.3967","252.674546105048","0.499283333333333","0","0.000137457462595636","0.00676357906875392","1.46047995916165","RSL3+DAA","DAA","100 - 33.1","2994.14341888152","4.11","1954.20841928961","2117.07466666383","2243.36276435531","1885.79099950663","3094.79520478273","2828.51534533603","2973.43040446256","3079.83272094476","1823.78822449385","2045.7316864731","2202.72762155069","1721.47494479959","2881.62965528967","2625.18851291427","2794.01576356764","2961.60596792786",,,,"x",,"x","x","x",,"x","x","x",,,,,,,,,,,,
"1.95_748.0387m/z",,"748.038717473451","1","1.9496","273.457994356529","0.465433333333333","0","0.000140626351475936","0.00676357906875392","2.84658429222873","RSL3+DAA","DAA","100","1268.37992017046","11.85","392.095746035338","458.254661985488","513.483971870079","418.484062086278","1545.41184690281","1448.7930785817","1037.69090632467","1041.62384887266","365.928013324869","442.812007181131","504.182981920367","382.01997351136","1438.96584846355","1344.64709684315","975.077387259702","1001.63862348048",,,,"x","x","x",,"x",,"x","x",,,,,,,,,,,,,
"3.31_306.8522m/z",,"306.852167415293","1","3.31208333333333","145.397709073587","1.77433333333333","0","0.000141203912561672","0.00676357906875392","1.71922171146203","DAA","RSL3+DAA","100 - 7.34","996.519171094993","7.24","994.052009531098","934.509395124796","1098.39271112118","959.122568602897","601.87539641452","657.033520167776","537.365992144491","522.260657573267","927.710847841041","903.017503830523","1078.49697897249","875.550615775389","560.418986179433","609.802896274958","504.941716679677","502.212431787024","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"3.35_664.5152m/z",,"664.515233215358","1","3.34593333333333","265.035421232724","1.1735","0","0.000158699197099765","0.00714230055285821","2.68368057630852","RSL3+DAA","DAA","100 - 50.2 - 2.42","1041.11776070731","13.54","317.451580806634","429.568405451245","426.446819314707","378.309169404872","1259.22056115265","1148.2834834957","850.446939744785","906.520058436093","296.265459306823","415.092444483386","418.72237649308","345.345670166426","1172.4870537347","1065.73952848185","799.131586250889","871.721115517949",,,,"x",,,,"x",,"x","x",,,,,,,,,,,,,
"3.81_367.8477m/z",,"367.847666072088","1","3.81136666666667","154.632313039068","2.10466666666667","0","0.000164401327987451","0.00718568268838609","1.35459339647136","DAA","RSL3+DAA","100 - 82.7 - 10.9","3353.91207514713","0.97","3380.8141798882","3333.05226872229","3382.38799325335","3319.39385872467","2465.09758584731","2712.37944461537","2456.30356066995","2270.03876568364","3155.18499952187","3220.73224254351","3321.12112134555","3030.16260084556","2295.30480581809","2517.40100063807","2308.09197966066","2182.89789252384","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"4.12_210.9044m/z",,"210.904375789463","1","4.12168333333333","132.782218723683","1.17375","0","0.000174132099174718","0.00733283558249741","1.43067232463439","DAA","RSL3+DAA","100 - 3.96","1163.36833938415","6.00","1184.5577623433","1206.5739468673","1059.73199819463","1202.60965013137","862.524703367556","832.08045368303","811.414360291925","746.628400290068","1105.50260497794","1165.91379323859","1040.53654672085","1097.8217531089","803.115101058316","772.266642438768","762.454204422708","717.967281497415","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"1.92_775.5478m/z",,"775.547822109515","1","1.91575","282.157925916239","0.8632","0","0.000198043735592179","0.00762035704501321","1.34397844434862","RSL3+DAA","DAA","100 - 47.7 - 12.9","19282.6806365274","4.89","14050.2282132933","14189.6910804862","15367.7711746045","13782.16044064","20715.152817769","19473.1484407162","18720.5266119625","18221.8946756618","13112.5424053646","13711.51481887","15089.4071105347","12581.2690218466","19288.3194924464","18073.3280026697","17590.9435706348","17522.4036199727",,,,"x","x","x","x","x","x","x","x","x","x",,,,,,,,,,,
"4.40_684.7366m/z",,"684.736625987402","1","4.39813333333333","196.669707907801","1.45021666666667","0","0.000204257915404904","0.00762035704501321","1.30533362406838","DAA","RSL3+DAA","100 - 33.3","1521.88119519338","1.95","1652.39742729593","1508.05698646769","1416.62881118893","1510.44155582097","1181.13337993031","1181.34460702729","1167.96369417393","1133.13601925768","1542.11953051648","1457.237201315","1390.96871066553","1378.83110833077","1099.77841803547","1096.42406475714","1097.48960927387","1089.63788009828","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"1.92_967.4103m/z",,"967.410342113909","1","1.91575","302.731328070387","0.654433333333333","0","0.000205435163657341","0.00762035704501321","1.97839141113473","RSL3+DAA","DAA","100 - 57.1 - 34.4 - 9.6 - 13.9","1365.12527066067","11.61","583.768321115134","773.786373987236","719.935565077539","682.580902639552","1533.87185528046","1481.67889989647","1215.38001517081","1229.57031229493","544.808721205567","747.710663564505","706.895014988236","623.105064134944","1428.22071675682","1375.16893243992","1142.04486374252","1182.37031190529",,,,"x",,,,"x",,"x","x",,,,,,,,,,,,,
"1.98_751.9351m/z",,"751.935058336741","1","1.98345","274.921949712072","0.378","0","0.000209127832360378","0.00762035704501321","2.62094392488915","RSL3+DAA","DAA","100","729.06562722731","14.37","237.732753758169","293.801495351603","326.651250658721","254.490922346332","875.869241093262","821.957551226147","618.859660104994","599.576056484838","221.866916855397","283.90072302981","320.73445448615","232.316172159464","815.54048403264","762.871421270538","581.518115633178","576.559893995619",,,,"x",,"x",,"x",,"x","x",,,,,,,,,,,,,
"2.02_801.4873m/z",,"801.48733370685","1","2.0173","289.289049253178","0.586733333333333","0","0.000233160095509999","0.00788095154240576","1.62482862587837","RSL3+DAA","DAA","100 - 49","910.314105482514","8.41","497.538739702007","593.346737964363","605.132604560615","544.991439599736","972.861376389456","962.449995708302","806.129679880111","899.815369952187","464.333939891575","573.351635647291","594.171537455126","497.504287933636","905.851924662846","893.264615712262","757.48839780626","865.27380255449","x",,"x","x",,"x",,"x",,"x","x",,,,,,,,,,,,,
"4.40_430.8473m/z",,"430.8472770144","1","4.39813333333333","169.499213695653","2.17235","0","0.000246351198700867","0.00805882125803242","1.12143432035612","DAA","RSL3+DAA","100 - 22.9 - 22.3 - 2.06","6248.6297302993","1.82","6114.28974966742","6129.85180809203","6372.16667624372","6378.21068719406","5507.61301155086","5643.56463053549","5671.90031386412","5464.91383055029","5706.23355038074","5923.28285565826","6256.74445965967","5822.45322707033","5128.25564658273","5237.87896869654","5329.66194955721","5255.13002855701","x",,"x","x",,,,"x",,"x","x","x",,,,,,,,,,,,
"1.95_1045.3851m/z",,"1045.38512202857","1","1.9496","313.597006782894","0.5529","0","0.000250064196608335","0.00805882125803242","2.28673563149104","RSL3+DAA","DAA","100 - 57.9 - 38.4 - 10.7 - 19.1 - 7.93 - 5.6","1028.76710762762","14.99","368.001128776673","452.360203821826","533.029648629587","446.147353610946","1181.38598295071","1142.96921251854","879.191531283145","911.521703758077","343.441425509424","437.116185474948","523.374618139061","407.27285851445","1100.01362208175","1060.80727200788","826.141749917392","876.530760708841",,,,"x",,,,"x",,"x","x",,,,,,,,,,,,,
"0.59_815.5884m/z",,"815.588392232123","1","0.587116666666667","289.204590591912","0.222833333333333","0","0.000253674568131856","0.00805882125803242","1.86436971831888","RSL3+DAA","DAA","100 - 76.8 - 55.7","1273.43135556323","8.26","599.36962465408","713.594151614498","719.647170308741","699.532454059969","1549.22463058746","1179.95310619895","1196.93351003677","1167.61417542974","559.368823086322","689.546849823731","706.611844056974","638.579563193092","1442.51601246727","1095.13259147725","1124.71140739194","1122.79250969485",,,,"x",,"x",,"x",,"x","x",,,,,,,,,,,,,
"1.95_829.5207m/z",,"829.520722071929","1","1.9496","293.453467295029","0.775733333333334","0","0.00026272332104138","0.00805882125803242","1.80354507841888","RSL3+DAA","DAA","100 - 46.5 - 18.9 - 14","9414.58761063888","9.00","4953.54192033789","5246.92514357467","5870.13750116287","4809.5779671902","10601.8917947559","10260.2749695841","8338.53407808945","8457.64960012604","4622.95184826447","5070.10980376894","5763.80878811094","4390.50136931623","9871.64699968756","9522.71870609002","7835.39296035379","8132.98247012982",,,,"x","x","x","x","x","x","x","x",,,,,,,,,,,,,
"1.98_749.2076m/z",,"749.207586626323","1","1.98345","276.425673930286","0.5529","0","0.000267210869736578","0.00805882125803242","2.4106882399543","RSL3+DAA","DAA","100","2347.67862278338","11.93","837.19404649218","1041.16238347434","1094.74868141868","922.34446832134","2851.58580359857","2615.09650606126","1977.20921307181","1946.82296840186","781.321290266387","1006.07640919617","1074.91895538799","841.97712954675","2655.17220769687","2427.11121196293","1857.90583862423","1872.0895074942",,,,"x","x","x","x","x","x","x","x",,,,,,,,,,,,,
"1.98_747.6481m/z",,"747.6481414059","1","1.98345","274.950254113306","1.03241666666667","0","0.000269652644696028","0.00805882125803242","2.20806176281138","RSL3+DAA","DAA","100 - 30.5 - 4.72","8748.02688136218","6.97","3588.42871034198","4242.1966790087","4064.58358262359","3952.22252418802","10253.3497890368","10064.4923778768","6989.46407371243","7684.80128482274","3348.94372665553","4099.23953233772","3990.95976353132","3607.85052714871","9547.1121231173","9341.00987724231","6567.72486469949","7389.80178783513","x",,"x","x","x","x","x","x","x","x","x",,,,,,,,,,,,,
"4.74_704.7045m/z",,"704.704465246343","1","4.74228333333333","198.307715754409","2.24005","0","0.000288075786519237","0.00818296356093929","1.31153092506845","DAA","RSL3+DAA","100 - 31.1","2522.39412243455","1.79","2461.41536471868","2557.76056069919","2555.31802465949","2515.08253966084","1938.66875911908","2112.72649333794","1822.90209887647","1818.67907559414","2297.1451322444","2471.56697296799","2509.03228144707","2295.93394881077","1805.13572575907","1960.85389120684","1712.90950413954","1748.86472482599","x",,"x",,,"x",,"x",,"x","x",,,,,,,,,,,,,
"1.95_750.2250m/z",,"750.224960068165","1","1.9496","273.443612895315","0.378","0","0.000289091971714006","0.00818296356093929","2.57904045656579","RSL3+DAA","DAA","100","578.96796828264","13.75","183.62413902911","235.937012899231","256.863781097986","221.533789270853","703.119013943443","656.911650636931","470.709678792436","485.13152975775","171.36940931605","227.98620705257","252.211079986915","202.230717908857","654.689072364548","609.689787292545","442.30739708456","466.508594440735",,,,"x",,"x",,"x",,"x","x",,,,,,,,,,,,,
