,,,,,,,,,,,,,,,,"Normalised abundance",,,,,,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"KO C",,"KO D",,"KO R",,"KO RD",,"WT C",,"WT D",,"WT R",,"WT RD",,"KO C",,"KO D",,"KO R",,"KO RD",,"WT C",,"WT D",,"WT R",,"WT RD",,"Tags",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Compound","Neutral mass (Da)","m/z","Charge","Retention time (min)","CCS (angstrom^2)","Chromatographic peak width (min)","Identifications","Anova (p)","q Value","Max Fold Change","Highest Mean","Lowest Mean","Isotope Distribution","Maximum Abundance","Minimum CV%","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_C1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_C2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_D1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_D2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_R1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_R2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_C1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_C2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_D1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_D2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_R1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_R2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_C1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_C2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_D1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_D2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_R1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_R2","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD1","NEG_2022_07_12_NR_LIPIDS_HILIC_KO_RD2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_C1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_C2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_D1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_D2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_R1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_R2","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD1","NEG_2022_07_12_NR_LIPIDS_HILIC_WT_RD2","Anova p-value KOvsWT DAA<= 0.05","Max fold change WT vsKO DAA>= 2","Anova p-value WT vs KO RD <= 0.05","Max fold change WT vs KO RD >= 2","Anova p-value WT vs KO R<= 0.05","Max fold change WT vs KO R >= 2","Anova p-value KO daa vs daarsl3 <= 0.05","Max fold change KO daa vs daarsl3  >= 2","Anova p-value WT daa vs daarsl3 <= 0.05","Max fold change WT daa vs daarsl3 >= 2","Anova p-value <= 0.05 ko c vs dr","Max fold change >= 2 ko c vs dr","Anova p-value <= 0.05 wt c vs dr","Max fold change >= 2 wt c vs dr","Anova p-value <= 0.05 ko c vs d","Max fold change >= 2 ko c vs d","Anova p-value <= 0.05 wt c vs d","Max fold change >= 2 wt c vs d","Accepted Compound ID","Accepted Description","Adducts","Formula","Score","Fragmentation Score","Mass Error (ppm)","Isotope Similarity","Retention Time Error (mins)","dCCS (angstrom^2)","Compound Link"
"0.55_845.7930m/z",,"845.793022699848","1","0.553283333333333","290.179023127248","0.567016666666667","0","0.0477275468819759","0.019656928149567","1.20494588764921","KO R","KO D","100 - 37.2 - 37.3 - 20.4 - 12.9 - 2.78","2821.41301648743","0.19","2863.59127544209","2613.12208468059","2418.41114078572","2264.64233971847","2689.02100558203","2953.80502739283","2407.63130110718","2592.19769631854","2659.80963120537","2561.77729766094","2523.749333173","2547.44725194078","2613.46906626203","2696.63543308983","2626.93591554385","2633.87358627496","2962.77457191681","2766.6337323308","2498.24253422999","2266.34007871983","2689.02100558203","3089.14038615969","2336.78790990589","2760.68919390669","2902.95688418938","2664.07951883636","2538.02150774094","2663.89089406558","2758.26099988125","2902.25203688614","2661.76009406214","2672.50059132041",,,,,,,,,"x",,,,,,,,,,,,,,,,,,,,
"2.23_1110.4122m/z",,"1110.41224905259","1","2.22643333333333","323.497238947515","0.3105","0","0.047766322733281","0.0196658972270962","1.97419400811971","WT C","KO D","100 - 59.9","110.839175546717","0.31","97.2499246459183","100.337224654676","56.2653528995263","56.0226746102765","88.978142478741","96.1352864145697","87.650477022802","60.2084538011283","107.233443738721","114.444907354712","80.5117385693321","86.5173022329596","87.0823885174613","115.740173856335","56.2800189452665","89.7236089647696","100.618271305939","106.231680473517","58.1226638624354","56.0646732420154","88.978142478741","100.539945272014","85.0714039604728","64.1219718799487","117.036219458903","119.015159513357","80.9670443211857","90.4720022846064","91.9069443464907","124.565282797319","57.0260993559708","91.039448234444","x",,,,,,,,,,,,,,"x",,"x",,,,,,,,,,,,
"0.74_510.4930n","510.493008124599","509.485731692599","1","0.7423","219.885536272095","0.310316666666667","0","0.0478277805516797","0.0196841950054213","1.32628547239615","WT RD","WT C","100 - 24.2","678.105946977009","1.75","614.211632532624","599.221069712817","584.381295548765","558.894247021544","612.378334325743","683.605696988884","637.436708223737","561.446662098032","480.42225574863","542.141831833357","652.832981374052","620.992779153096","556.069209583426","622.984022875319","649.660556393438","706.55133756058","635.485455710586","634.423180726921","603.67163553259","559.313234401653","612.378334325743","714.926661439514","618.680440158112","597.940402157719","524.340192726971","563.791767461761","656.524848134119","649.378317217798","586.876666660716","670.486127694958","658.272831652332","716.913247951057",,,,,,,,,,,,,,,,,,,,,"M-H, M+Na-2H, M+K-2H",,,,,,,,
"0.74_339.2497m/z",,"339.249675306401","1","0.7423","183.761107600707","0.397766666666667","0","0.0482041782760599","0.0198290550706629","1.53645796438378","WT RD","WT R","100 - 29.6","289.128578510695","1.60","260.553245293439","274.399365830453","272.317454498293","214.320150728321","269.106894219734","240.681047669418","251.564728252213","224.628478824113","246.121892013292","208.199529953608","239.04211794335","289.391313192907","192.705332866108","183.65195801058","285.862651268933","292.394505752457","269.577762862344","290.519354639914","281.306613324585","214.48082054902","269.106894219734","251.708402431379","244.162557310249","239.229212731012","268.621194685243","216.513786771084","240.393936363482","302.61937060677","203.381632090237","197.655293954071","289.652211547353","296.682609823897",,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,
"5.12_792.8701m/z",,"792.87012683522","1","5.12076666666667","284.189006611228","0.1213","0","0.0482140345296037","0.0198290550706629","3.78971093796413","WT R","KO RD","100 - 40.2","174.646217696803","2.46","97.6095840982455","129.888252078394","62.0311819054737","64.2288922433635","90.5248312197418","43.2901151295145","69.3153855390489","22.8532365831572","167.308288209703","129.117396617406","62.8885701438022","93.7648250945801","178.211836158432","171.080599235175","97.7004959459777","76.9362930548108","100.990387916659","137.518725872119","64.0788220296009","64.2770428468664","90.5248312197418","45.2735511409573","67.2758137110232","24.3386850356812","182.602822902102","134.273581145393","63.2442142799385","98.050808927568","188.085163791927","184.125377687066","98.9956701038307","78.0646002733094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0.36_297.3438m/z",,"297.34384382278","1","0.364283333333333","178.197003725167","0.620633333333333","0","0.0482389836558601","0.0198322657146881","1.30220677102169","KO RD","WT C","100 - 27.8","476.362239939439","0.40","418.233117703493","369.656096247773","463.941375304098","461.311149124515","411.676830269321","437.034429642404","533.583460885008","419.141018993869","345.667537160607","385.9555054161","471.222317931161","475.507995112786","389.110501461037","361.739232454938","476.200700080541","435.910324267863","432.719032528167","391.372079871966","479.256011365089","461.656981186335","411.676830269321","457.058165393619","517.88302459286","446.384966510372","377.266833260704","401.368283691168","473.8871496137","497.243433508305","410.668078945077","389.321601033417","482.513491379337","442.303155868667",,,,,,,,,,,,,,,,,"x",,,,,,,,,,,,
"8.74_1085.5830m/z",,"1085.58299354377","1","8.74365","314.204619498881","0.465866666666667","0","0.048330069619136","0.0198591606343311","1.48933861996208","KO D","WT R","100 - 21.3","121.096290259007","0.52","101.448563209486","104.497687797661","111.238656747508","130.953923770506","101.650894413666","102.396875488774","133.86837396238","103.435407536119","89.5336908793753","107.355307385938","113.672855693515","98.3132550012029","79.2749719031613","83.3425666954014","115.369240650041","124.69831654928","104.962333840103","110.636556059308","114.910628325566","131.052096263295","101.650894413666","107.088423425203","129.929361547258","110.158655050825","97.7184386641157","111.642442887755","114.315692451813","102.807147258545","83.6669796822641","89.6973802921139","116.898641884439","126.527076489623",,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,
"5.36_663.7724m/z",,"663.77236498998","1","5.36338333333333","253.475273153358","0.15515","0","0.0483387329623578","0.0198591606343311","1.70060401936698","KO R","KO C","100","232.796371052183","0.71","138.207167215095","135.573640546183","119.311602706954","171.928728937169","262.969150543045","202.623591561321","165.89247561283","168.328248596957","217.796429361587","215.609296941432","204.043408214981","222.405576229637","199.773273512059","156.473597473328","222.956394625185","171.047992353771","142.994108200138","143.538110733088","123.25006103504","172.057619094988","262.969150543045","211.907256598206","161.011169433688","179.269496917937","237.706351819081","224.219455991291","205.197303771566","232.571720123417","210.841152191266","168.404602050907","225.912033261925","173.556492267394",,,,,,,,,,,"x",,,,,,,,,,,,,,,,,,
"4.24_698.0877m/z",,"698.087658340998","1","4.24345","205.614106601016","0.121300000000001","0","0.0485543275293203","0.0199406528615522","3.86423562255001","WT C","KO RD","100","37.4541605663121","2.47","25.1314398857839","22.0104378789662","12.9114952655319","14.1522493631408","7.10111566846157","16.3068298102374","3.6279718191896","15.7570575758845","36.7992831179388","38.1090380146855","16.0328465389521","11.6648119439771","29.5322375854262","35.7075127495855","11.2999645423521","9.68178795937657","26.0018919905955","23.3034729821139","13.3377018112732","14.1628589085332","7.10111566846157","17.0539646557172","3.52122049612119","16.7812580958966","40.163300037395","39.6308874117117","16.1235146499318","12.1980097114374","31.1683884927762","38.4301861267466","11.4497633936087","9.82377597061017",,,,,,,,,,,,,"x","x","x",,"x","x",,,,,,,,,,,
"1.09_1038.7886m/z",,"1038.78860937833","1","1.08645","342.531038451266","0.208766666666667","0","0.0486746119679485","0.0199829584687077","1.74189393361706","WT RD","KO R","93.7 - 100","165.890626767197","0.56","114.172178402959","90.1249437601201","170.194943942871","137.034858836297","93.751797357474","96.7197618639571","122.723282842331","172.804708454518","135.483801556468","127.579311218283","105.363683782875","140.831068814932","129.879923900343","130.908797302753","179.012673483438","152.768580050955","118.126643943073","95.4194643231306","175.813053826252","137.137590035971","93.751797357474","101.151199805972","119.112209364466","184.036924330312","147.869091761375","132.674073719917","105.959530948956","147.26844747494","137.075557306766","140.890503386623","181.385768792515","155.009003715616",,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,
"2.85_497.4155m/z",,"497.415500332632","1","2.84705","213.618388815298","1.30911666666667","0","0.0488108230835995","0.0200317703070123","1.3594313319963","WT RD","WT C","100 - 19.5","578.662328476351","2.58","439.251008745585","469.99798667672","552.592405485293","471.498007255535","467.090638172336","429.45893347909","477.191488033996","552.645517804523","464.003739065974","387.326247019601","505.024423741721","548.910836091559","410.321497993523","456.190237004877","568.122660132417","589.201996820285","454.464898870498","497.608700217432","570.833398917982","471.851476119886","467.090638172336","449.135580481525","463.150358377154","588.567188077785","506.420772677914","402.793764600394","507.88041131623","574.001513399037","433.054211331121","490.974429953977","575.654021982424","597.842923485318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0.83_495.4757m/z",,"495.475658768639","1","0.82975","220.047479552151","0.15515","0","0.0488583878725475","0.0200441803230217","1.91337187157624","WT RD","KO D","100 - 21","155.708730176928","4.35","80.8125850398353","88.6568838093554","77.7658803789718","84.9925802109757","105.355379398155","161.971323398056","123.466788179306","96.6752699108779","112.856472179877","120.012823684756","107.835394324129","74.0463692076458","91.7068359429733","81.6755093867315","134.517403690135","176.900056663721","83.61160829767","93.8651610608833","80.332920568448","85.0562967704162","105.355379398155","169.392411438307","119.833837415071","102.95911200755","123.173278642289","124.805425463098","108.445219377738","77.4310237515571","96.7875963291196","87.9032110060753","136.300644024322","179.49437987532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.14_1072.7022n","1072.70220584141","1071.69492940941","1","6.13913333333333","339.269267469641","0.552916666666667","0","0.0490602530257578","0.0201194586955161","1.69411760572294","WT D","WT R","100 - 63.7 - 26.9 - 6.47 - 1.75","262.041736695736","1.30","199.38960166087","142.631221543913","246.831939569032","242.323809279581","180.492084694934","190.659186500415","197.514622785779","313.284166046636","207.279585204698","175.450448885775","259.28814038019","264.795333011281","162.211182990496","147.143652601232","266.721022339573","232.58907521648","206.295656356981","151.010299564772","254.979825323456","242.505472659602","180.492084694934","199.394674851184","191.702850159483","333.64747336028","226.228107366168","182.456901259144","260.754453042173","276.899109829424","171.198039251032","158.36325527603","270.256830138147","236.000104291194","x",,,,,,,,,,,,,,,,,,,,"M-H, M+Na-2H, M+K-2H",,,,,,,,
"4.97_557.2722m/z",,"557.272249502007","1","4.96561666666667","222.58598081885","0.741933333333334","0","0.0490766630044469","0.0201194586955161","1.16292780643868","KO RD","WT C","100 - 22.5","650.514439347098","0.96","582.712030763323","574.837033455176","613.443968118509","644.53155109781","627.998715283812","587.248774298321","668.670021471173","632.358857223024","541.61471439294","577.138205170001","634.053863947729","581.184238724792","569.993752892561","579.575139362682","608.556207274132","628.311649427672","602.894834294761","608.606668886062","633.693662617921","645.014738368803","627.998715283812","614.154925116681","648.994728209338","673.461852962107","591.126577360622","600.185688793186","637.639532030052","607.750131090605","601.572660291005","623.767346562148","616.623579559512","637.5261376928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.76_505.3375n","505.337535720465","526.312203540465","1","7.75871666666667","226.094809018298","0.465783333333333","0","0.0491660203647061","0.0201489516660694","1.3400280069413","WT RD","KO C","100 - 34.9 - 6.41","2443.64925985304","0.06","1795.36107637693","1851.80039665947","2267.06051643392","2049.49599434635","1920.9272884232","1919.28867681678","1981.16533207034","2574.96932085463","2021.64673909156","1857.39078101332","2237.02373092144","2328.20667030897","1965.35469286485","2063.16219078442","2384.65265289092","2502.64586681516","1857.54517067998","1960.58709731806","2341.89584819253","2051.032444152","1920.9272884232","2007.22529390739","1922.87049656552","2742.34098302783","2206.45615001599","1931.56397423425","2249.67442993528","2434.62884022966","2074.23966491256","2220.4768939677","2416.26498465623","2539.34835513054",,,,,,,,,,,,,"x",,,,,,,,"M+Na-2H, M+Cl",,,,,,,,
"3.57_574.6163m/z",,"574.616334624315","1","3.5692","235.174850874643","0.34415","0","0.049240398414777","0.0201722871834085","Infinity","WT RD","KO C","100 - 6.61","51.8248403288939","9.22","0","0","22.6937429331285","41.5167585133351","0","32.0747306876309","16.9262857226142","14.7119057421572","21.7388127520822","7.46071529520419","23.3311339506771","38.2381940053735","5.77711028035727","13.1179703737967","55.2020819227637","48.447598735024","0","0","23.4428600250342","41.5478824656263","0","33.5443081122425","16.428237919165","15.668171938363","23.726072494956","7.75865210140265","23.4630749529927","39.9860592751522","6.09717489448363","14.1182066251873","55.9338725782132","49.1581057428507",,,"x","x",,,,,,,"x","x",,,"x","x",,,,,,,,,,,,,
"0.71_578.4854n","578.485386133162","559.467545013162","1","0.70845","248.064800120591","0.465466666666667","0","0.0494221707238369","0.0202395867537217","1.42962923304049","WT RD","WT C","100 - 33.3","717.314082177528","0.12","626.935083802016","666.986624182727","611.367943540076","651.674811001099","705.725674311705","691.067776385469","776.253159948945","605.324938571774","471.953149939786","531.543512830556","745.819625387481","619.600265006985","708.565795655335","707.379696389749","742.976854951858","691.651309403197","648.649596211802","706.169720999826","631.549108775739","652.163353374185","705.725674311705","722.730633135325","753.412284663675","644.670743705489","515.09688120487","552.770214333299","750.037345328925","647.922151343958","747.821898960246","761.316913479368","752.826184917887","701.794703815606",,,,,,,,,,,,,"x",,,,,,,,"M-H2O-H, M-H",,,,,,,,
"4.66_474.8366m/z",,"474.83661182911","1","4.6553","172.082900012518","0.552933333333333","0","0.0495787386932918","0.0202965205545762","1.48910759416483","KO R","WT C","100 - 17.3","56.0969032128759","3.01","41.5188036749004","45.6720639058731","40.1475711524066","52.8749617415286","62.2211791738975","49.9726272518542","43.1908515374634","39.431987555958","34.2059379993046","41.1370438412222","40.4785129107231","38.6321763380406","41.0965804823845","42.88151343593","51.677271304886","59.6808883175654","42.9568482203909","48.3551355552534","41.4728365278623","52.9146006209973","62.2211791738975","52.2622378980998","41.9199815374022","41.9950461705137","37.3328835380735","42.7798138670907","40.7074248691808","40.3980505136813","43.3734214176754","46.1511994491554","52.3623350365938","60.5561368436043",,,,,,,,,"x",,,,,,,,,,,,,,,,,,,,
"0.71_576.4650n","576.464991531373","575.456409913419","1","0.70845","244.718469075717","0.378016666666667","0","0.0495976350463432","0.0202970740720474","1.38637107706872","WT RD","WT C","100 - 17.7","520.793687815984","0.18","414.644405481464","415.688134028819","415.430372539928","416.923831664647","476.821892470769","426.207360717085","446.405609648577","465.676769343313","415.101032686801","336.203861695629","470.784606815711","419.757337710506","462.318842419847","426.379901380026","504.26158415581","537.325791476159","429.006021733457","440.108336489893","429.143667587089","417.236387796447","476.821892470769","445.735029448367","433.270339632673","495.94551634903","453.047611503752","349.629853818606","473.446963177358","438.944417315151","487.932322987385","458.89107666645","510.946366728027","545.205928991702",,,,,,,"x",,,,"x",,,,,,,,,,"M-H2O-H, M-H",,,,,,,,
"4.31_517.8113n","517.811302290876","516.806394233983","1","4.31115","181.337590935267","2.67148333333333","0","0.0500309464635035","0.0204671602597125","1.29416844526262","KO R","WT C","100 - 41.1 - 27.6","10936.2616682538","0.36","9750.88737847364","9546.11561817117","9839.06966236486","10765.7685217713","11323.5782631039","10548.9450734037","11603.3395533137","9703.66201015828","8088.13545509522","8812.69643937206","10746.7807579647","9535.76758285438","9343.21464671948","9390.9988938271","10810.367168902","10657.8855112098","10088.6189402523","10106.9160284528","10163.8558941578","10773.8393172247","11323.5782631039","11032.2692105357","11261.916876661","10334.3949772089","8827.51465524411","9164.62336959962","10807.555387602","9971.64687611834","9860.84928505585","10107.0561239255","10953.6756348263","10814.1884558768",,,,,"x",,,,,,,,"x",,,,,,,,"M-H2O-H, M-H",,,,,,,,
"6.17_613.3179m/z",,"613.317884178874","1","6.17298333333333","238.009979126159","0.674233333333333","0","0.0500814271332153","0.0204736365011656","1.21055618371028","KO RD","WT R","100 - 34.5 - 27.5","1467.91711374469","0.35","1347.03291384756","1252.79370459032","1437.32696673098","1477.09794906776","1371.83471194234","1335.95905698287","1365.40080634459","1570.43342114479","1313.30375867628","1319.77759314723","1438.52661729895","1392.41471514213","1272.39895904689","1152.79556475557","1374.42232431101","1414.82393963727","1393.68872188871","1326.39088816048","1484.77291694765","1478.20528807356","1371.83471194234","1397.16908831462","1325.22454537559","1672.5107740284","1433.35979483365","1372.48169797312","1446.66169740887","1456.06189788783","1342.89265954398","1240.69543656913","1392.64245983016","1435.57300357852",,,,,,,,,,,,,,,,,"x",,,,,,,,,,,,
"3.69_977.6902m/z",,"977.690191436662","1","3.6905","217.12448605216","0.189","0","0.0500821710713115","0.0204736365011656","1.40322351617133","KO D","WT C","72.8 - 100 - 61.2","141.400451101138","1.49","124.745842498434","119.464742099021","134.444323786967","148.356578415308","135.419469383841","138.312669865396","115.721811322765","109.525940063665","84.7032105688229","116.833393502561","111.308018843595","106.204522175179","111.086991562863","107.301044591052","100.96387744704","115.059188499219","129.06653728006","126.482871677904","138.882310995834","148.467797191389","135.419469383841","144.64978237778","112.316752771528","116.645069014473","92.4463786238246","121.499027659631","111.937482100847","111.059123722976","117.241455189759","115.482675708807","102.30231287339","116.746586056128","x",,,,"x",,,,,,,,,,,,,,,,,,,,,,,,
"2.02_979.7384n","979.738387331961","1014.70778863196","1","2.01746666666667","339.511834689267","1.30913333333333","0","0.0502853228460617","0.0205494238485752","1.48480783001233","KO D","KO R","100 - 92.4 - 75.7","2174.89121718948","2.55","1938.22556374315","1869.43780065615","2251.86890581994","2097.91352855903","1371.4720475976","1558.05347513811","1629.43572436575","2150.50038719167","2143.68182828695","2012.21812594901","1631.40359687711","2118.30763225957","1670.37676229791","1574.53453048718","1536.6091249317","1598.28690643794","2005.35790988914","1979.26063619863","2326.20276476297","2099.48627563544","1371.4720475976","1629.43927212888","1581.49036312812","2290.2817901751","2339.64711155555","2092.57420684722","1640.62942474336","2215.13533130344","1762.91930829851","1694.59170942435","1556.97930227894","1621.72654177989",,,,,,,,,,,,,"x",,,,,,,,"M+Cl, M+CH3COO",,,,,,,,
"1.52_1178.4544m/z",,"1178.45444476814","1","1.51806666666667","329.513483568732","0.208766666666667","0","0.0503582036398357","0.0205719403892459","1.5149862235148","KO R","KO D","100 - 73.7 - 95.1 - 50.2","185.52149274769","1.13","154.142062001387","142.037500277777","121.203595959342","123.711492862095","191.273815099436","179.769170395944","124.844713941238","136.530244830586","115.377117086416","156.558309350771","141.984302528839","139.740550140225","142.538227385644","166.038356957153","136.790037608619","114.906942983784","159.480923718777","150.381699281561","125.204508704372","123.804235907063","191.273815099436","188.005707657251","121.171218375249","145.404639499732","125.924349018975","162.810321500569","142.787244693088","146.12808126514","150.435158642359","178.698667890742","138.603405289582","116.592107788019","x",,,,,,,,,,,,,,"x",,,,,,,,,,,,,,
"0.52_1015.7895m/z",,"1015.78951373935","1","0.519433333333333","339.506978590191","0.0677000000000001","0","0.0505118731284065","0.0206274325516482","1.15637716956231","WT C","KO RD","100 - 46.3 - 75","138.330787767719","1.48","130.598616481391","139.356467034735","133.6798962935","125.396570773634","140.575678302604","133.358996694936","123.159431379166","116.089131129341","139.781496026434","136.880079509005","117.112699298422","125.311998532455","113.38518685291","126.318358772976","137.005625394624","128.931022288645","135.122027838573","147.543164851354","138.092649864065","125.490577074367","140.575678302604","139.46914529822","119.535524440711","123.634864074583","152.559661192119","142.346259641535","117.774988879459","131.040001536222","119.666975552897","135.950047064731","138.821851031694","130.821856865677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0.47_725.3625m/z",,"725.362547696676","1","0.465816666666667","240.37432495406","0.1213","0","0.0505556360013215","0.0206380190447235","1.29093689259582","WT RD","WT C","100 - 32.7","397.905526502907","1.58","348.823201835178","328.095831850166","377.271932330833","398.215491249893","319.023558040992","365.312798039579","329.910101045376","378.901296361551","297.349443114129","319.110631402447","412.119401533598","378.211759823078","335.429957301028","379.739375950719","402.360432736523","393.450620269291","360.905036048597","347.370297451967","389.725622920267","398.514022262311","319.023558040992","382.050442578173","320.202655250471","403.529682905031","324.531726921696","331.854021088572","414.449997510073","395.499793863696","354.013514588312","408.694243135436","407.694354837707","399.220760177856",,,,,,,,,,,,,"x",,,,"x",,,,,,,,,,,,
"0.62_505.4215m/z",,"505.421474601471","1","0.620983333333333","235.921913106062","0.155166666666667","0","0.0506014088634785","0.0206494183055995","1.66038844221544","WT D","WT C","100 - 32.3","250.054489212623","1.49","228.065144010677","221.895802018844","193.413152732195","197.541388684372","210.738702821213","229.717026793512","256.314218051186","198.930642724461","132.461132816648","168.738854915113","270.397414759254","229.711563665993","246.325337488002","194.189704281696","219.976344345673","246.29412256551","235.964404281496","234.931392806689","199.797692247691","197.689479936607","210.738702821213","240.242039767505","248.77229565987","211.861030694646","144.570104900083","175.477285953664","271.926552005746","240.211663752883","259.972302885341","208.99653615695","222.892477716101","249.906142658114",,,,,,,,,,,,,,,"x",,,,,,,,,,,,,,
"3.69_351.8138n","351.813773422617","372.801462529044","1","3.6905","160.384007593","2.25965","0","0.0506419356387571","0.0206529761268635","1.53660222835465","KO C","WT RD","100 - 18.6","815.827305767742","1.93","872.573425750677","759.081185784806","537.276955561134","635.14586982463","826.95666024812","804.677780776022","672.532783003677","460.44915343594","730.581341024681","825.912301685785","686.293477063934","545.880154761675","758.32347840324","660.07993623781","552.176059132492","509.6827494953","902.795863402446","803.674511222313","555.012388260971","635.622020912968","826.95666024812","841.545940706391","652.743829844565","490.378108135577","797.367641843894","858.894350139297","690.174567860374","570.832299829908","800.336266755808","710.410579029888","559.496023636756","517.157488692704",,,,,,,,,,,,,"x",,,,,,,,"M-H, M+Na-2H",,,,,,,,
"4.19_1044.5305m/z",,"1044.53054317041","1","4.18985","185.306101111978","0.344183333333333","0","0.0506630632561174","0.0206529761268635","1.48695562748811","KO R","WT C","100 - 97.2","400.796889738132","0.69","368.764794157298","342.066943804656","331.903036802419","335.14449546716","413.695245866719","387.898533609546","388.204015201793","314.901597309622","255.301690799673","283.78216930877","359.337315985377","283.137890911358","328.875434764404","318.36440352562","357.475113989279","362.495465933743","381.537325007637","362.162162645739","342.859106872339","335.395743918656","413.695245866719","405.670995476307","376.781299064898","335.370036811345","278.6401673853","295.114749340912","361.369421486153","296.080104814368","347.095857088937","342.639471122567","362.214010401539","367.811633825984",,,,,"x",,,,,,,,"x",,,,,,,,,,,,,,,,
"5.21_1150.4312m/z",,"1150.43120248129","1","5.20823333333333","332.729570309237","0.27645","0","0.0506636829963601","0.0206529761268635","1.93227314182878","WT RD","WT C","100 - 54.2 - 63.4","170.14307913207","1.82","148.581102892434","137.609190524129","135.069686347579","159.519963888581","173.611114462998","152.286356707696","195.113792538638","130.730966824078","71.3212583592906","104.785395973274","167.405858295577","124.019063178624","111.64026397681","114.5509023948","181.591845577176","158.694312686963","153.727355329052","145.693242047406","139.528316681917","159.639551542419","173.611114462998","159.263705763983","189.372663185806","139.228411449008","77.8411114517713","108.969904425511","168.352563105713","129.687966194544","117.825380112154","123.285330201837","183.999131879985","161.021640030533",,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,
"0.83_607.3378m/z",,"607.337841940583","1","0.82975","225.331435073323","0.22285","0","0.0507368105671346","0.0206755012374049","1.24687594061531","WT RD","WT C","100 - 14.6","311.182594407706","0.13","257.4203253431","258.801295855277","278.735183440142","258.03649333218","301.216058865917","296.658491398273","316.134238121574","261.292364319781","249.79914827148","249.340476243439","275.411237094731","268.7488928533","260.303497800503","274.806716565539","300.151796394676","322.213392420736","266.336331152338","274.004953416346","287.93619054795","258.229936071822","301.216058865917","310.250581259416","306.832140456923","278.276231651781","272.634608368837","259.297658927481","276.968728245743","281.033386625253","274.724884018892","295.760540381418","304.130781827242","326.938804604376",,,,,,,,,,,,,"x",,,,"x",,,,,,,,,,,,
"5.24_827.4455m/z",,"827.445534970918","1","5.24208333333333","261.925549459232","0.0677000000000003","0","0.0507563782808519","0.0206761922637267","1.42609550562714","KO D","WT C","100 - 9.04","70.8681108361002","0.39","58.2037737769678","52.0442718644342","73.5704802556639","68.1657414165365","59.5018550146362","66.3577116350179","66.0977040256837","67.9874226164121","45.0019604262589","54.385647986314","65.4909142290007","62.7807928013071","50.7292849321497","50.4522352825931","58.6118114139279","82.4213125497919","60.2197186500983","55.1016881143301","75.9990309086624","68.2168433657183","59.5018550146362","69.3980425396612","64.1528109261276","72.4065696089687","49.1158274219135","56.5574888384226","65.8612750046152","65.6504986072653","53.5397988774904","54.299183648488","59.3888034112894","83.6300601800138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
